abs_gap_count,abs_gap_max,abs_gap_mean,abs_gap_median,abs_gap_min,abs_gap_p05,abs_gap_p95,abs_gap_std,num_shared_scenarios,signed_gap_count,signed_gap_max,signed_gap_mean,signed_gap_median,signed_gap_min,signed_gap_p05,signed_gap_p95,signed_gap_std,solver_a,solver_b
13500,0.00028210878372192383,1.281271598957203e-05,4.030764102935791e-06,0.0,4.470348358154297e-08,5.381032824516293e-05,2.1953446626142657e-05,13500,13500,0.00028210878372192383,1.2577067922662806e-05,3.919005393981934e-06,-4.4405460357666016e-05,-4.3287873268127374e-07,5.381032824516293e-05,2.2089293159018364e-05,Hydrostatic,MUSCL-HR
13500,0.08875858038663864,0.08866471579891665,0.08870674669742584,0.08749362081289291,0.08844226002693176,0.08873675018548965,0.00011290108896904538,13500,13500,0.08875858038663864,0.08866471579891665,0.08870674669742584,0.08749362081289291,0.08844226002693176,0.08873675018548965,0.00011290108896904538,Hydrostatic,Boussinesq
13500,0.08877954632043839,0.08865213873099398,0.08870097994804382,0.08722125738859177,0.08839772418141364,0.08873670622706413,0.00012988678815509938,13500,13500,0.08877954632043839,0.08865213873099398,0.08870097994804382,0.08722125738859177,0.08839772418141364,0.08873670622706413,0.00012988678815509938,MUSCL-HR,Boussinesq
