frame50_count,frame50_max,frame50_mean,frame50_median,frame50_min,frame50_p05,frame50_p95,frame50_std,num_missing,num_rows,solver
13500,0.08873767405748367,0.08873767405748367,0.08873767405748367,0.08873767405748367,0.08873767405748367,0.08873767405748367,0.0,0,13500,Boussinesq
13500,0.17749625444412231,0.1774023898564003,0.17744442075490952,0.1762312948703766,0.17717993408441543,0.17747442424297333,0.00011290108896904538,0,13500,Hydrostatic
13500,0.17751722037792206,0.17738981278847765,0.1774386540055275,0.17595893144607544,0.17713539823889732,0.17747438028454782,0.00012988678815509938,0,13500,MUSCL-HR
