dt_max,dt_min,end_time,final_time_target,grid,max_abs_eta,max_cfl_seen,max_speed_seen,min_h_seen,n_steps,ok,scenario_id,solver,solver_name,target_cfl
0.0006315539905108525,0.0003162003255231683,0.006,0.006,128,0.029805485409882815,0.30000521850602935,0.031587170603420034,1.2024246087919994,10,True,conv_0004,Hydrostatic,swe_hydrostatic,0.3
0.003793854381887962,0.002206145618112038,0.006,0.006,32,0.02776984634399282,0.4500128764724844,0.02504221976033065,1.2073335707808588,2,True,conv_0004,Hydrostatic,swe_hydrostatic,0.45
0.0018953158149277174,0.0003141394213392705,0.006,0.006,64,0.029323468473013703,0.4500168220637383,0.02973318418497144,1.2039746745234217,4,True,conv_0004,Hydrostatic,swe_hydrostatic,0.45
0.0009473309857662786,0.0003161787128374508,0.006,0.006,128,0.029918597525058876,0.4500106231507338,0.03202522581138033,1.2024246087919994,7,True,conv_0004,Hydrostatic,swe_hydrostatic,0.45
0.002520190713823993,0.0009638566502898236,0.006,0.006,32,0.04008861546822451,0.3005053447204084,0.024931884293104507,1.2222900248883926,3,True,conv_0005,Hydrostatic,swe_hydrostatic,0.3
0.001259185205384399,0.000970340926428212,0.006,0.006,64,0.04308731034103208,0.30030423974392767,0.030030104183187904,1.2218812447979324,5,True,conv_0005,Hydrostatic,swe_hydrostatic,0.3
0.0006294807145114463,0.0003462642086807365,0.006,0.006,128,0.04424094388884292,0.30016653775157676,0.03271622262181261,1.2216768548710464,10,True,conv_0005,Hydrostatic,swe_hydrostatic,0.3
0.00378028607073599,0.0022197139292640103,0.006,0.006,32,0.04043107619372077,0.4511548017954129,0.02659000555611622,1.2222900248883926,2,True,conv_0005,Hydrostatic,swe_hydrostatic,0.45
0.0018887778080765986,0.00034185399375259544,0.006,0.006,64,0.04339425909150463,0.45068465275244934,0.031101959720248828,1.2218812447979324,4,True,conv_0005,Hydrostatic,swe_hydrostatic,0.45
0.0009442210717671694,0.0003457465434867869,0.006,0.006,128,0.0444155176272889,0.45037965812172276,0.03326278220384228,1.2216768548710464,7,True,conv_0005,Hydrostatic,swe_hydrostatic,0.45
0.0025193067786229133,0.0009613864428302359,0.006,0.006,32,0.03658215077318183,0.30000000007668093,0.026440761857173315,1.1690127758569244,3,True,conv_0006,Hydrostatic,swe_hydrostatic,0.3
0.0012578094525340546,0.0009687621898844846,0.006,0.006,64,0.04072159205324466,0.30000000000487853,0.03235471176094353,1.1652766946508075,5,True,conv_0006,Hydrostatic,swe_hydrostatic,0.3
0.0006287649837198245,0.00034111514653418704,0.006,0.006,128,0.04293304616895188,0.3000000000009366,0.03628658389203358,1.164591381918713,10,True,conv_0006,Hydrostatic,swe_hydrostatic,0.3
0.00377896016793437,0.00222103983206563,0.006,0.006,32,0.036814537569727745,0.4500000000203796,0.028089183795804735,1.1690127758569244,2,True,conv_0006,Hydrostatic,swe_hydrostatic,0.45
0.001886714178801082,0.0003398574636142328,0.006,0.006,64,0.04109707977636412,0.4500000000079205,0.033796986388197024,1.1652766946508075,4,True,conv_0006,Hydrostatic,swe_hydrostatic,0.45
0.0009431474755797369,0.0003411151465309726,0.006,0.006,128,0.043190641468559665,0.4500000000014902,0.03706655032555573,1.164591381918713,7,True,conv_0006,Hydrostatic,swe_hydrostatic,0.45
0.002556554242746264,0.0008868915145074721,0.006,0.006,32,0.022428583049244333,0.3,0.019983193924009168,1.2161792315524418,3,True,conv_0007,Hydrostatic,swe_hydrostatic,0.3
0.001277895501801558,0.0008884179927937681,0.006,0.006,64,0.025591503139191785,0.30000000000000004,0.02523816777570914,1.2155773364568407,5,True,conv_0007,Hydrostatic,swe_hydrostatic,0.3
0.0006389209298989545,0.00024971163090941034,0.006,0.006,128,0.02714644325719684,0.3,0.02813988874258199,1.2153759811004197,10,True,conv_0007,Hydrostatic,swe_hydrostatic,0.3
0.0038348313641193964,0.0021651686358806037,0.006,0.006,32,0.02240686168732431,0.45,0.021497576445173628,1.2161792315524418,2,True,conv_0007,Hydrostatic,swe_hydrostatic,0.45
0.001916843252702337,0.00024947024189298905,0.006,0.006,64,0.02579459726153721,0.45000000000000007,0.026432161977017973,1.2155773364568407,4,True,conv_0007,Hydrostatic,swe_hydrostatic,0.45
0.0009583813948484317,0.00024971163090940947,0.006,0.006,128,0.027323568887904548,0.45,0.028739423093392013,1.2153759811004197,7,True,conv_0007,Hydrostatic,swe_hydrostatic,0.45
0.002616942813285779,0.0007661144184654481,0.006,0.006,32,0.025459048401513584,0.30000003719141205,0.02123383552910893,1.191437595860221,3,True,conv_0008,Hydrostatic,swe_hydrostatic,0.3
0.0013078096033868377,0.0007687616998603257,0.006,0.006,64,0.02868917078604305,0.3000000221159503,0.02584416373001056,1.1905007178920397,5,True,conv_0008,Hydrostatic,swe_hydrostatic,0.3
0.0006538530178573479,0.00011532306798482835,0.006,0.006,128,0.030270473214562,0.30000001435024753,0.028470520269849895,1.190032281022057,10,True,conv_0008,Hydrostatic,swe_hydrostatic,0.3
0.0039254142199286685,0.0020745857800713316,0.006,0.006,32,0.02555073299944688,0.4500000116166004,0.022715909987262476,1.191437595860221,2,True,conv_0008,Hydrostatic,swe_hydrostatic,0.45
0.001961714405080257,0.00011485688411038732,0.006,0.006,64,0.028980152683507177,0.45000003824933377,0.027051460734418876,1.1905007178920397,4,True,conv_0008,Hydrostatic,swe_hydrostatic,0.45
0.000980779526786022,0.00011532301466462853,0.006,0.006,128,0.03048244117795873,0.45000002403228645,0.02903660550942191,1.190032281022057,7,True,conv_0008,Hydrostatic,swe_hydrostatic,0.45
0.002587310264375749,0.0008253794715948164,0.006,0.006,32,0.0327538783336081,0.3000000001787126,0.03014033995114825,1.1406088815937285,3,True,conv_0009,Hydrostatic,swe_hydrostatic,0.3
0.0012929397091996778,0.000828241163764956,0.006,0.006,64,0.03521365015830291,0.3000000000652767,0.03865471941344343,1.1388707341079027,5,True,conv_0009,Hydrostatic,swe_hydrostatic,0.3
0.0006464040599301281,0.00018236346156563863,0.006,0.006,128,0.036628550309517616,0.3000000000325136,0.042420366521108664,1.1387857764386937,10,True,conv_0009,Hydrostatic,swe_hydrostatic,0.3
0.003880965396563624,0.002119034603436376,0.006,0.006,32,0.03305552911444942,0.4500000000903493,0.03183132028847305,1.1406437456069531,2,True,conv_0009,Hydrostatic,swe_hydrostatic,0.45
0.0019394095637995168,0.00018177130916377255,0.006,0.006,64,0.03557431884685158,0.4500000001225467,0.04007593213214919,1.1388899197113518,4,True,conv_0009,Hydrostatic,swe_hydrostatic,0.45
0.0009696060898951922,0.00018236346143710083,0.006,0.006,128,0.03683681175830045,0.4500000000591378,0.04309851210628164,1.138793058539661,7,True,conv_0009,Hydrostatic,swe_hydrostatic,0.45
0.0024661855558658703,0.0010710609954549897,0.006,0.006,32,0.030576250518600023,0.3004180817030512,0.02221697724604419,1.2249629846717274,3,True,conv_0010,Hydrostatic,swe_hydrostatic,0.3
0.0012322863603171275,0.0010750320810515024,0.006,0.006,64,0.032395154444649465,0.3002139531979045,0.02683688684791191,1.224597153500943,5,True,conv_0010,Hydrostatic,swe_hydrostatic,0.3
0.0006160069949010716,0.000462706868265406,0.006,0.006,128,0.033640769654708524,0.300093243078899,0.02927325573385961,1.2244142379804783,10,True,conv_0010,Hydrostatic,swe_hydrostatic,0.3
0.0036992783337988057,0.0023007216662011944,0.006,0.006,32,0.030835197282014892,0.45094045789601417,0.02362197159217259,1.2249629846717274,2,True,conv_0010,Hydrostatic,swe_hydrostatic,0.45
0.0018484295404756913,0.00045935278146205447,0.006,0.006,64,0.03264238741048264,0.45050802937182327,0.02771995907990979,1.224597153500943,4,True,conv_0010,Hydrostatic,swe_hydrostatic,0.45
0.0009240104923516075,0.0004622921881518652,0.006,0.006,128,0.03379687257434427,0.45021084630155267,0.029738404497373416,1.2244142379804783,7,True,conv_0010,Hydrostatic,swe_hydrostatic,0.45
0.0026039560522890907,0.0007945333953813978,0.006,0.006,32,0.03304431241187866,0.300282009230067,0.033143439563859324,1.2145915317907976,3,True,conv_0011,Hydrostatic,swe_hydrostatic,0.3
0.0013002766010181803,0.0008028079595477095,0.006,0.006,64,0.03637015648482711,0.30018202033086056,0.03654278685317613,1.21452196877926,5,True,conv_0011,Hydrostatic,swe_hydrostatic,0.3
0.0006499733538706178,0.00015815797474601212,0.006,0.006,128,0.037661931667050785,0.3001265562977363,0.03796226810113472,1.214494092185851,10,True,conv_0011,Hydrostatic,swe_hydrostatic,0.3
0.0039059340784336366,0.0020940659215663636,0.006,0.006,32,0.03334188951784989,0.45076151861596153,0.03416640466453379,1.2145915317907976,2,True,conv_0011,Hydrostatic,swe_hydrostatic,0.45
0.0019504149015272707,0.00015395659252969741,0.006,0.006,64,0.03675964517925112,0.45042019202896794,0.03711843488868098,1.21452196877926,4,True,conv_0011,Hydrostatic,swe_hydrostatic,0.45
0.0009749600308059267,0.00015806973763315968,0.006,0.006,128,0.0378869777218509,0.4502882633472345,0.03819883392383651,1.214494092185851,7,True,conv_0011,Hydrostatic,swe_hydrostatic,0.45
0.002566134733262042,0.000867730533475922,0.006,0.006,32,0.02507170750171306,0.3000000000000062,0.042903574186544585,1.1903791420381173,3,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.3
0.00128252257552536,0.0008699096978985691,0.006,0.006,64,0.02844110773351316,0.30000000000000165,0.046619403968438,1.188235637450982,5,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.3
0.0006412334843807121,0.00022889864057359672,0.006,0.006,128,0.030041704428011018,0.3000000000000003,0.04789337502659787,1.1879413561944052,10,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.3
0.0038492020998930634,0.0021507979001069368,0.006,0.006,32,0.024758734744929622,0.4500000000000024,0.043091672075639326,1.1903791420381173,2,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.45
0.00192378386328804,0.0002286484101358885,0.006,0.006,64,0.028283021930183505,0.4500000000000039,0.046784984045406125,1.188235637450982,4,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.45
0.0009618502265710683,0.00022889864057359585,0.006,0.006,128,0.030004140273428126,0.4500000000000008,0.04795454855369314,1.1879413561944052,7,True,conv_0000,MUSCL-HR,swe_muscl_hr,0.45
0.002593220539250656,0.0008135589214986879,0.006,0.006,32,0.029001088029359412,0.3,0.02974005780389274,1.2064110895005673,3,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.3
0.0012962708662515633,0.000814916534993747,0.006,0.006,64,0.032976767403600116,0.3,0.03732576262772733,1.2057145041767159,5,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.3
0.0006481140102714776,0.00016697390755670248,0.006,0.006,128,0.0348366159943867,0.3,0.03947569725034433,1.2053663101248369,10,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.3
0.0038898308088759844,0.0021101691911240158,0.006,0.006,32,0.028474116177000353,0.45,0.02992075002663443,1.2064110895005673,2,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.45
0.001944406299377345,0.00016678110186796498,0.006,0.006,64,0.03275467553051992,0.45,0.03748645241541115,1.2057145041767159,4,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.45
0.0009721710154072164,0.0001669739075567016,0.006,0.006,128,0.03478403258120144,0.45,0.0395457616328335,1.2053663101248369,7,True,conv_0001,MUSCL-HR,swe_muscl_hr,0.45
